raw_affiliation,status,institution_id,institution_name,institution_type,country_code,lineage,score,matched_via,candidate
The University of Adelaide,auto,https://openalex.org/I5681781,The University of Adelaide,education,AU,https://openalex.org/I5681781,1.000,The University of Adelaide,The University of Adelaide
The University of Arizona,auto,https://openalex.org/I4390039223,University of Arizona Cancer Center,healthcare,,https://openalex.org/I4390039223,0.950,the university of arizona cancer center,The University of Arizona
"The University of Arizona, Tucson, AZ, USA",auto,https://openalex.org/I4390039223,University of Arizona Cancer Center,healthcare,,https://openalex.org/I4390039223,0.950,the university of arizona cancer center,The University of Arizona
"The University of Arizona,Electrical and Computer Engineering Department,Tucson,AZ,USA",auto,https://openalex.org/I4390039223,University of Arizona Cancer Center,healthcare,,https://openalex.org/I4390039223,0.950,the university of arizona cancer center,The University of Arizona
The University of British Columbia,unmatched,,,,,,0.000,,
The University of Chicago,unmatched,,,,,,0.000,,
The University of Electro-Communications,unmatched,,,,,,0.000,,
The University of Hong Kong,unmatched,,,,,,0.000,,
"The University of Hong Kong, Hong Kong, Hong Kong",unmatched,,,,,,0.000,,
"The University of Hong Kong, Hong Kong, Hong Kong Special Administrative Region of China",unmatched,,,,,,0.000,,
"The University of Hong Kong, The University of Hong Kong, Hong Kong",unmatched,,,,,,0.000,,
"The University of Hong Kong, hongkong, Hong Kong",manual,https://openalex.org/I138006014,University of Hong Kong,education,HK,,0.850,ho,hongkong
"The University of Hong Kong, hongkong, hongkong, Hong Kong",manual,https://openalex.org/I138006014,University of Hong Kong,education,HK,,0.850,ho,hongkong
"The University of Hong Kong,Department of Electrical and Electronic Engineering,Hong Kong,China",auto,https://openalex.org/I4210091680,Electronic Concepts and Engineering (United States),company,US,https://openalex.org/I4210091680,0.950,electronic concepts and engineering (united states),Electronic Engineering
The University of Maryland,unmatched,,,,,,0.000,,
"The University of Massachusetts Dartmouth, Dartmouth, USA",unmatched,,,,,,0.000,,
"The University of Melbourne, Melbourne, VIC, Australia",auto,https://openalex.org/I165779595,The University of Melbourne,education,AU,https://openalex.org/I165779595,1.000,The University of Melbourne,The University of Melbourne
The University of Osaka,auto,https://openalex.org/I98285908,The University of Osaka,education,JP,https://openalex.org/I98285908,1.000,The University of Osaka,The University of Osaka
The University of Queensland,auto,https://openalex.org/I165143802,The University of Queensland,education,AU,https://openalex.org/I165143802,1.000,The University of Queensland,The University of Queensland
"The University of Queensland St Lucia,Queensland Brain Institute,QLD,Australia,4072",unmatched,,,,,,0.000,,
"The University of Sheffield, Sheffield, Sheffield, United Kingdom",unmatched,,,,,,0.000,,
"The University of Sheffield,Sheffield,United Kingdom",unmatched,,,,,,0.000,,
The University of South Florida,unmatched,,,,,,0.000,,
The University of Sydney,auto,https://openalex.org/I129604602,The University of Sydney,education,AU,https://openalex.org/I129604602,1.000,The University of Sydney,The University of Sydney
"The University of Sydney,Sydney,Australia",auto,https://openalex.org/I129604602,The University of Sydney,education,AU,https://openalex.org/I129604602,1.000,The University of Sydney,The University of Sydney
The University of Tennessee at Chattanooga,unmatched,,,,,,0.000,,
The University of Texas at Austin,auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Austin, Austin, Texas, USA",auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Austin, Austin, Texas, United States",auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Austin,Austin,TX,USA",auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Austin,Department of Electrical & Computer Engineering,TX,USA",auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Austin,ECE Department,Austin,TX,USA",auto,https://openalex.org/I86519309,The University of Texas at Austin,education,US,https://openalex.org/I86519309,1.000,The University of Texas at Austin,The University of Texas at Austin
"The University of Texas at Dallas,Richardson,TX,USA,75080",auto,https://openalex.org/I162577319,The University of Texas at Dallas,education,US,https://openalex.org/I162577319,1.000,The University of Texas at Dallas,The University of Texas at Dallas
The University of Texas at San Antonio,auto,https://openalex.org/I45438204,The University of Texas at San Antonio,education,US,https://openalex.org/I45438204,1.000,The University of Texas at San Antonio,The University of Texas at San Antonio
The University of Tokyo,auto,https://openalex.org/I74801974,The University of Tokyo,education,JP,https://openalex.org/I74801974,1.000,The University of Tokyo,The University of Tokyo
"The University of Tokyo,Department of Electrical Engineering and Information Systems,Tokyo,Japan",auto,https://openalex.org/I74801974,The University of Tokyo,education,JP,https://openalex.org/I74801974,1.000,The University of Tokyo,The University of Tokyo
"The University of Tokyo,Dept. of Electrical Engineering and Information Systems,Tokyo,Japan",auto,https://openalex.org/I74801974,The University of Tokyo,education,JP,https://openalex.org/I74801974,1.000,The University of Tokyo,The University of Tokyo
"The University of Tokyo,Institute of Industrial Science,Japan",auto,https://openalex.org/I74801974,The University of Tokyo,education,JP,https://openalex.org/I74801974,1.000,The University of Tokyo,The University of Tokyo
"The authors are with the Institute of Advanced Photonics Technology, School of Information Engineering, Guangdong University of Technology, Guangzhou, China",auto,https://openalex.org/I139024713,Guangdong University of Technology,education,CN,https://openalex.org/I139024713,1.000,Guangdong University of Technology,Guangdong University of Technology
"The center for smart sensing system, Julong College, Shenzhen Technology University, Shenzhen, China",auto,https://openalex.org/I4210152380,Shenzhen Technology University,education,CN,https://openalex.org/I4210152380,1.000,Shenzhen Technology University,Shenzhen Technology University
Theiss Research,auto,https://openalex.org/I4210097074,Theiss Research,nonprofit,US,https://openalex.org/I4210097074,1.000,Theiss Research,Theiss Research
Theoretical Quantum Physics Laboratory,unmatched,,,,,,0.000,,
Thorlabs Crystalline Solutions,unmatched,,,,,,0.000,,
Tianfu Jiangxi Laboratory,unmatched,,,,,,0.000,,
Tianfu Xinglong Lake Laboratory,unmatched,,,,,,0.000,,
Tiangong University,auto,https://openalex.org/I198091727,Tiangong University,education,CN,https://openalex.org/I198091727,1.000,Tiangong University,Tiangong University
Tianjin H-Chip Technology Group Corporation,unmatched,,,,,,0.000,,
"Tianjin Institute of Electronic Materials, Tianjin, China",review,https://openalex.org/I198488067,Tinbergen Institute,education,NL,https://openalex.org/I198488067,0.850,ti,Tianjin
"Tianjin Institute of Metrological Supervision and Testing, Tianjin, China",review,https://openalex.org/I198488067,Tinbergen Institute,education,NL,https://openalex.org/I198488067,0.850,ti,Tianjin
"Tianjin International Engineering Institute, Tianjin University, Tianjin, China",auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
"Tianjin Key Laboratory of Film Electronic and Communication Device, School of Integrated Circuit Science and Engineering, Tianjin University of Technology, Tianjin, China",auto,https://openalex.org/I136765683,Tianjin University of Technology,education,CN,https://openalex.org/I136765683,1.000,Tianjin University of Technology,Tianjin University of Technology
"Tianjin Key Laboratory of Integrated Opto-Electronics Technologies and Devices and School of Precision Instruments and Opto-Electronics Engineering, Tianjin University, Tianjin, China",auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
Tianjin Key Laboratory of Optoelectronic Sensor and Sensing Network Technology,unmatched,,,,,,0.000,,
"Tianjin Navigation Instruments Research Institute, Tianjin, China",unmatched,,,company,,,0.850,ti,Tianjin
"Tianjin Optera Laser Co. Ltd, Tianjin, China",unmatched,,,company,,,0.850,ti,Tianjin
Tianjin University,auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
Tianjin University of Technology,auto,https://openalex.org/I136765683,Tianjin University of Technology,education,CN,https://openalex.org/I136765683,1.000,Tianjin University of Technology,Tianjin University of Technology
"Tianjin University, Tianjin, China",auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
"Tianjin University,School of Pharmaceutical Science and Technology,Tianjin,China",auto,https://openalex.org/I162868743,Tianjin University,education,CN,https://openalex.org/I162868743,1.000,Tianjin University,Tianjin University
"Time and Frequency Division, National Institute for Standards and Technology, Boulder, CO, USA",auto,https://openalex.org/I65163767,National Institute for Biological Standards and Control,facility,GB,https://openalex.org/I65163767,0.950,national institute for biological standards and control,National Institute for Standards
"Time and Frequency Division, National Institute of Standards and Technology",auto,https://openalex.org/I1321296531,National Institute of Standards and Technology,funder,US,https://openalex.org/I1321296531|https://openalex.org/I1343035065,1.000,National Institute of Standards and Technology,National Institute of Standards and Technology
"Toga Networks, A Huawei Company, Hod Hasharon, Israel",unmatched,,,,,,0.000,,
Tohoku University,auto,https://openalex.org/I201537933,Tohoku University,education,JP,https://openalex.org/I201537933,1.000,Tohoku University,Tohoku University
"Tohoku University,Research Institute of Electrical Communication,Sendai,Japan,980-8577",auto,https://openalex.org/I201537933,Tohoku University,education,JP,https://openalex.org/I201537933,1.000,Tohoku University,Tohoku University
Tokyo City University,auto,https://openalex.org/I185088104,Tokyo City University,education,JP,https://openalex.org/I185088104,1.000,Tokyo City University,Tokyo City University
Tokyo Denki University,auto,https://openalex.org/I165522056,Tokyo Denki University,education,JP,https://openalex.org/I165522056,1.000,Tokyo Denki University,Tokyo Denki University
Tokyo Institute of Technology,auto,https://openalex.org/I114531698,Tokyo Institute of Technology,education,JP,https://openalex.org/I114531698,1.000,Tokyo Institute of Technology,Tokyo Institute of Technology
Tomocube Inc.,unmatched,,,,,,0.000,,
Tongji University,auto,https://openalex.org/I116953780,Tongji University,education,CN,https://openalex.org/I116953780,1.000,Tongji University,Tongji University
